DEBUG:inflation:('chryslercirruslx1997', 2, 27823)
DEBUG:inflation:('infinitig35sport2007', 100822711, 45166)
DEBUG:inflation:('hondacivicsi2007', 100822958, 47541)
DEBUG:inflation:('hondacivicsi2007', 100822959, 47541)
DEBUG:inflation:('hondacivicsi2007', 100822978, 47541)
DEBUG:inflation:('hondacivicsi2007', 100822999, 47541)
DEBUG:inflation:('hondacivichybrid2007', 100825607, 47542)
DEBUG:inflation:('hondacivichybrid2007', 100825608, 47542)
DEBUG:inflation:('kiasportagelx2007', 100829938, 44915)
DEBUG:inflation:('kiasportagelx2007', 100829939, 44915)
DEBUG:inflation:('kiasportagelx2007', 100829940, 44915)
DEBUG:inflation:('kiasportageex2007', 100829941, 44916)
DEBUG:inflation:('kiasportagelx2007', 100829942, 44915)
DEBUG:inflation:('kiasportagelx2007', 100829943, 44915)
DEBUG:inflation:('kiasportageex2007', 100829944, 44916)
DEBUG:inflation:('kiaoptimalx2007', 100830264, 45222)
DEBUG:inflation:('kiaoptimalx2007', 100830265, 45222)
DEBUG:inflation:('kiaoptimalx2007', 100830266, 45222)
DEBUG:inflation:('kiaoptimaex2007', 100830267, 45223)
DEBUG:inflation:('kiaoptimaex2007', 100830268, 45223)
DEBUG:inflation:('hyundaisonatagls2007', 100831093, 45137)
DEBUG:inflation:('hyundaisonatagls2007', 100831094, 45137)
DEBUG:inflation:('hyundaisonatase2007', 100831095, 45136)
DEBUG:inflation:('hyundaisonatalimited2007', 100831096, 45135)
DEBUG:inflation:('kiasorentolx2007', 100831299, 45205)
DEBUG:inflation:('kiasorentoex2007', 100831300, 45206)
DEBUG:inflation:('kiasorentolx2007', 100831327, 45205)
DEBUG:inflation:('kiasorentoex2007', 100831328, 45206)
DEBUG:inflation:('kiaspectralx2007', 100831329, 45198)
DEBUG:inflation:('kiaspectraex2007', 100831349, 45199)
DEBUG:inflation:('kiaspectraex2007', 100831350, 45199)
DEBUG:inflation:('kiaspectrasx2007', 100831351, 45197)
DEBUG:inflation:('kiaspectrasx2007', 100831352, 45197)
DEBUG:inflation:('kiarondolx2007', 100834544, 45207)
DEBUG:inflation:('kiarondolx2007', 100834545, 45207)
DEBUG:inflation:('kiarondolx2007', 100834546, 45207)
DEBUG:inflation:('kiarondoex2007', 100834547, 45208)
DEBUG:inflation:('kiarondoex2007', 100834548, 45208)
DEBUG:inflation:('kiariolx2007', 100834707, 45213)
DEBUG:inflation:('kiariolx2007', 100834708, 45213)
DEBUG:inflation:('kiariosx2007', 100834724, 45210)
DEBUG:inflation:('kiariosx2007', 100834725, 45210)
DEBUG:inflation:('toyotasiennace2007', 100834792, 44093)
DEBUG:inflation:('toyotasiennace2007', 100834793, 44093)
DEBUG:inflation:('toyotasiennale2007', 100834794, 44091)
DEBUG:inflation:('toyotasiennale2007', 100834795, 44091)
DEBUG:inflation:('toyotasiennaxle2007', 100834796, 44092)
DEBUG:inflation:('toyotasiennaxle2007', 100834797, 44092)
DEBUG:inflation:('toyotasiennale2007', 100834798, 44091)
DEBUG:inflation:('toyotasiennaxle2007', 100834799, 44092)
DEBUG:inflation:('toyotasiennaxle2007', 100834800, 44092)
DEBUG:inflation:('hyundaitiburongs2007', 100835560, 45140)
DEBUG:inflation:('hyundaitiburongs2007', 100835561, 45140)
DEBUG:inflation:('hyundaitiburongt2007', 100835562, 45141)
DEBUG:inflation:('hyundaitiburongt2007', 100835563, 45141)
DEBUG:inflation:('hyundaitiburongt2007', 100835581, 45141)
DEBUG:inflation:('hyundaitiburongt2007', 100835582, 45141)
DEBUG:inflation:('hyundaitiburonse2007', 100835583, 45142)
DEBUG:inflation:('minicoopers2007', 100837391, 43064)
DEBUG:inflation:('hyundaielantragls2007', 100837628, 45149)
DEBUG:inflation:('hyundaielantragls2007', 100837629, 45149)
DEBUG:inflation:('hyundaielantragls2007', 100837630, 45149)
DEBUG:inflation:('hyundaielantrase2007', 100837631, 45148)
DEBUG:inflation:('hyundaielantrase2007', 100837632, 45148)
DEBUG:inflation:('hyundaielantrase2007', 100837674, 45148)
DEBUG:inflation:('hyundaielantralimited2007', 100837675, 45147)
DEBUG:inflation:('hyundaielantralimited2007', 100837676, 45147)
DEBUG:inflation:('hyundaielantralimited2007', 100837677, 45147)
DEBUG:inflation:('jeeppatriotsport2007', 100838073, 45185)
DEBUG:inflation:('jeeppatriotlimited2007', 100838074, 45184)
DEBUG:inflation:('jeeppatriotsport2007', 100838075, 45185)
DEBUG:inflation:('jeeppatriotlimited2007', 100838076, 45184)
DEBUG:inflation:('toyotatundrasr52007', 100840252, 44047)
DEBUG:inflation:('toyotatundrasr52007', 100840253, 44047)
DEBUG:inflation:('toyotatundralimited2007', 100840254, 44045)
DEBUG:inflation:('toyotatundralimited2007', 100840255, 44045)
DEBUG:inflation:('toyotatundrasr52007', 100840268, 44047)
DEBUG:inflation:('toyotatundrasr52007', 100840269, 44047)
DEBUG:inflation:('toyotatundralimited2007', 100840270, 44045)
DEBUG:inflation:('toyotatundralimited2007', 100840271, 44045)
DEBUG:inflation:('hyundaiazerase2007', 100844224, 45151)
DEBUG:inflation:('hyundaiazeralimited2007', 100844225, 45150)
DEBUG:inflation:('buickenclavecx2008', 100845493, 49471)
DEBUG:inflation:('buickenclavecxl2008', 100845494, 49472)
DEBUG:inflation:('buickenclavecx2008', 100845495, 49471)
DEBUG:inflation:('buickenclavecxl2008', 100845496, 49472)
DEBUG:inflation:('volvoxc90v82007', 100845686, 44119)
DEBUG:inflation:('nissan350zenthusiast2007', 100846269, 43218)
DEBUG:inflation:('nissan350zenthusiast2007', 100846270, 43218)
DEBUG:inflation:('nissan350ztouring2007', 100846271, 43217)
DEBUG:inflation:('nissan350ztouring2007', 100846272, 43217)
DEBUG:inflation:('volkswagengtifahrenheit2007', 100848043, 42920)
DEBUG:inflation:('fordescapexls2008', 100848604, 49664)
DEBUG:inflation:('fordescapexls2008', 100848605, 49664)
DEBUG:inflation:('fordescapexls2008', 100848608, 49664)
DEBUG:inflation:('fordescapexlt2008', 100848609, 49665)
DEBUG:inflation:('fordescapexlt2008', 100848610, 49665)
DEBUG:inflation:('fordescapexlt2008', 100848611, 49665)
DEBUG:inflation:('fordescapexlt2008', 100848612, 49665)
DEBUG:inflation:('fordescapelimited2008', 100848613, 49663)
DEBUG:inflation:('fordescapelimited2008', 100848614, 49663)
DEBUG:inflation:('porschecayennes2008', 100851261, 43613)
DEBUG:inflation:('porschecayenneturbo2008', 100851262, 43615)
DEBUG:inflation:('volkswagenpassat2.0t2007', 100852834, 42916)
DEBUG:inflation:('kiasedonalx2007', 100854265, 45202)
DEBUG:inflation:('kiasedonaex2007', 100854266, 45203)
DEBUG:inflation:('dodgeavengerse2008', 100856389, 49630)
DEBUG:inflation:('dodgeavengersxt2008', 100856390, 49632)
DEBUG:inflation:('dodgeavengerr/t2008', 100856391, 49631)
DEBUG:inflation:('dodgeavengerr/t2008', 100856392, 49631)
DEBUG:inflation:('mitsubishilancerde2008', 100862249, 43008)
DEBUG:inflation:('mitsubishilancerde2008', 100862250, 43008)
DEBUG:inflation:('mitsubishilanceres2008', 100862251, 43007)
DEBUG:inflation:('mitsubishilanceres2008', 100862252, 43007)
DEBUG:inflation:('mitsubishilancergts2008', 100862253, 43006)
DEBUG:inflation:('mitsubishilancergts2008', 100862254, 43006)
DEBUG:inflation:('jaguars-typer2008', 100862441, 45501)
DEBUG:inflation:('bentleyarnager2007', 100863100, 49125)
DEBUG:inflation:('bentleyarnaget2007', 100863101, 49126)
DEBUG:inflation:('bentleyarnagerl2007', 100863102, 49127)
DEBUG:inflation:('hyundaiveracruzgls2007', 100863234, 44945)
DEBUG:inflation:('hyundaiveracruzgls2007', 100863235, 44945)
DEBUG:inflation:('hyundaiveracruzse2007', 100863236, 44944)
DEBUG:inflation:('hyundaiveracruzse2007', 100863237, 44944)
DEBUG:inflation:('hyundaiveracruzlimited2007', 100863238, 44943)
DEBUG:inflation:('hyundaiveracruzlimited2007', 100863239, 44943)
DEBUG:inflation:('nissansentrase-r2007', 100863241, 43059)
DEBUG:inflation:('hyundaiazeragls2007', 100864110, 45152)
DEBUG:inflation:('hyundaiazerase2007', 100864111, 45151)
DEBUG:inflation:('chevroletimpalals2008', 100864161, 49498)
DEBUG:inflation:('chevroletimpalalt2008', 100864162, 49499)
DEBUG:inflation:('chevroletimpalalt2008', 100864163, 49499)
DEBUG:inflation:('chevroletimpalaltz2008', 100864164, 49500)
DEBUG:inflation:('chevroletimpalass2008', 100864165, 49502)
DEBUG:inflation:('chryslersebringlx2008', 100864185, 49551)
DEBUG:inflation:('chryslersebringtouring2008', 100864186, 49550)
DEBUG:inflation:('chryslersebringlimited2008', 100864187, 49549)
DEBUG:inflation:('mazdatributei2008', 100864351, 43489)
DEBUG:inflation:('mazdatributei2008', 100864352, 43489)
DEBUG:inflation:('mazdatributei2008', 100864353, 43489)
DEBUG:inflation:('mazdatributei2008', 100864354, 43489)
DEBUG:inflation:('mazdatributes2008', 100864355, 43487)
DEBUG:inflation:('mazdatributes2008', 100864356, 43487)
DEBUG:inflation:('mazdatributes2008', 100864357, 43487)
DEBUG:inflation:('mazdatributei2008', 100864358, 43489)
DEBUG:inflation:('mazdatributei2008', 100864359, 43489)
DEBUG:inflation:('mazdatributei2008', 100864360, 43489)
DEBUG:inflation:('mazdatributes2008', 100864361, 43487)
DEBUG:inflation:('mazdatributes2008', 100864362, 43487)
DEBUG:inflation:('mazdatributes2008', 100864363, 43487)
DEBUG:inflation:('rolls-roycephantomewb2007', 100865215, 44053)
DEBUG:inflation:('fordtaurussel2008', 100867859, 48206)
DEBUG:inflation:('fordtauruslimited2008', 100867860, 48205)
DEBUG:inflation:('fordtaurussel2008', 100867861, 48206)
DEBUG:inflation:('fordtauruslimited2008', 100867862, 48205)
DEBUG:inflation:('subaruoutback2.5i2008', 100867930, 42868)
DEBUG:inflation:('subaruoutback2.5i2008', 100867931, 42868)
DEBUG:inflation:('subaruoutback2.5i2008', 100867932, 42868)
DEBUG:inflation:('subaruoutback2.5i2008', 100867933, 42868)
DEBUG:inflation:('subaruoutback2.5i2008', 100867934, 42868)
DEBUG:inflation:('subaruoutback2.5i2008', 100867935, 42868)
DEBUG:inflation:('subaruoutback2.5i2008', 100867936, 42868)
DEBUG:inflation:('subaruoutback2.5i2008', 100867937, 42868)
DEBUG:inflation:('chryslercrossfiresrt-62006', 100872009, 49035)
DEBUG:inflation:('volvoc30t52008', 100872237, 44475)
DEBUG:inflation:('volvoc30t52008', 100872238, 44475)
DEBUG:inflation:('mitsubishigalantse2007', 100872600, 43223)
DEBUG:inflation:('mitsubishieclipsegs2008', 100875097, 43558)
DEBUG:inflation:('mitsubishieclipsegs2008', 100875098, 43558)
DEBUG:inflation:('mitsubishieclipsegt2008', 100875099, 43559)
DEBUG:inflation:('mitsubishieclipsegt2008', 100875100, 43559)
DEBUG:inflation:('nissanarmadase2008', 100876872, 43611)
DEBUG:inflation:('nissanarmadale2008', 100876873, 43612)
DEBUG:inflation:('nissanarmadase2008', 100876874, 43611)
DEBUG:inflation:('nissanarmadale2008', 100876875, 43612)
DEBUG:inflation:('nissanarmadase2008', 100876876, 43611)
DEBUG:inflation:('nissanarmadale2008', 100876877, 43612)
DEBUG:inflation:('nissanarmadase2008', 100876878, 43611)
DEBUG:inflation:('nissanarmadale2008', 100876879, 43612)
DEBUG:inflation:('nissantitanxe2008', 100876918, 43588)
DEBUG:inflation:('nissantitanxe2008', 100876923, 43588)
DEBUG:inflation:('nissantitanse2008', 100876924, 43587)
DEBUG:inflation:('nissantitanse2008', 100876925, 43587)
DEBUG:inflation:('nissantitanle2008', 100876926, 43589)
DEBUG:inflation:('nissantitanle2008', 100876927, 43589)
DEBUG:inflation:('nissantitanxe2008', 100876928, 43588)
DEBUG:inflation:('nissantitanxe2008', 100876929, 43588)
DEBUG:inflation:('nissantitanse2008', 100876930, 43587)
DEBUG:inflation:('nissantitanse2008', 100876931, 43587)
DEBUG:inflation:('nissantitanpro-4x2008', 100876979, 43590)
DEBUG:inflation:('nissantitanle2008', 100876980, 43589)
DEBUG:inflation:('nissantitanle2008', 100876981, 43589)
DEBUG:inflation:('nissantitanxe2008', 100876982, 43588)
DEBUG:inflation:('nissantitanxe2008', 100876990, 43588)
DEBUG:inflation:('nissantitanse2008', 100876991, 43587)
DEBUG:inflation:('nissantitanse2008', 100876992, 43587)
DEBUG:inflation:('nissantitanle2008', 100876996, 43589)
DEBUG:inflation:('nissantitanle2008', 100876997, 43589)
DEBUG:inflation:('nissantitanxe2008', 100877000, 43588)
DEBUG:inflation:('nissantitanxe2008', 100877001, 43588)
DEBUG:inflation:('nissantitanse2008', 100877004, 43587)
DEBUG:inflation:('nissantitanse2008', 100877058, 43587)
DEBUG:inflation:('nissantitanpro-4x2008', 100877059, 43590)
DEBUG:inflation:('nissantitanle2008', 100877066, 43589)
DEBUG:inflation:('nissantitanle2008', 100877067, 43589)
DEBUG:inflation:('chryslercrossfirelimited2007', 100878345, 49351)
DEBUG:inflation:('nissanpathfinders2008', 100881642, 43642)
DEBUG:inflation:('nissanpathfinderse2008', 100881643, 43643)
DEBUG:inflation:('nissanpathfinderle2008', 100881645, 43644)
DEBUG:inflation:('nissanpathfinders2008', 100881647, 43642)
DEBUG:inflation:('nissanpathfinderse2008', 100881648, 43643)
DEBUG:inflation:('nissanpathfinderse2008', 100881650, 43643)
DEBUG:inflation:('nissanpathfinderle2008', 100881651, 43644)
DEBUG:inflation:('cadillacxlrplatinum2008', 100883022, 49557)
DEBUG:inflation:('toyotacorollace2008', 100884945, 44403)
DEBUG:inflation:('toyotacorollace2008', 100884946, 44403)
DEBUG:inflation:('toyotacorollas2008', 100884947, 44401)
DEBUG:inflation:('toyotacorollas2008', 100884948, 44401)
DEBUG:inflation:('toyotacorollale2008', 100884949, 44402)
DEBUG:inflation:('toyotacorollale2008', 100884950, 44402)
DEBUG:inflation:('toyotamatrixxr2008', 100885002, 44383)
DEBUG:inflation:('toyotamatrixxr2008', 100885004, 44383)
DEBUG:inflation:('audis4avant2008', 100885183, 49419)
DEBUG:inflation:('audis4avant2008', 100885184, 49419)
DEBUG:inflation:('hyundaisonatagls2008', 100886112, 45472)
DEBUG:inflation:('hyundaisonatagls2008', 100886113, 45472)
DEBUG:inflation:('hyundaisonatagls2008', 100886114, 45472)
DEBUG:inflation:('hyundaisonatase2008', 100886115, 45471)
DEBUG:inflation:('hyundaisonatase2008', 100886116, 45471)
DEBUG:inflation:('hyundaisonatalimited2008', 100886117, 45470)
DEBUG:inflation:('hyundaisonatalimited2008', 100886118, 45470)
DEBUG:inflation:('sciontcspec2008', 100886208, 44352)
DEBUG:inflation:('sciontcspec2008', 100886209, 44352)
DEBUG:inflation:('subarutribecalimited2008', 100887180, 42865)
DEBUG:inflation:('subarutribecalimited2008', 100887181, 42865)
DEBUG:inflation:('subarutribecalimited2008', 100887183, 42865)
DEBUG:inflation:('subarutribecalimited2008', 100887184, 42865)
DEBUG:inflation:('subarutribecalimited2008', 100887185, 42865)
DEBUG:inflation:('smartfortwopure2008', 100888152, 42881)
DEBUG:inflation:('smartfortwopassion2008', 100888153, 42882)
DEBUG:inflation:('fordexpeditionxlt2008', 100888841, 49656)
DEBUG:inflation:('fordexpeditionxlt2008', 100888842, 49656)
DEBUG:inflation:('fordexpeditionlimited2008', 100888845, 49654)
DEBUG:inflation:('fordexpeditionlimited2008', 100888846, 49654)
DEBUG:inflation:('chevroletcorvettez062008', 100890463, 49523)
DEBUG:inflation:('volvos803.22008', 100890517, 44435)
DEBUG:inflation:('volvos80t62008', 100890518, 44433)
DEBUG:inflation:('volvos80v82008', 100890519, 44434)
DEBUG:inflation:('hondaelementlx2008', 100890732, 47416)
DEBUG:inflation:('hondaelementlx2008', 100890733, 47416)
DEBUG:inflation:('hondaelementex2008', 100890734, 47417)
DEBUG:inflation:('hondaelementex2008', 100890735, 47417)
DEBUG:inflation:('hondaelementsc2008', 100890736, 47415)
DEBUG:inflation:('hondaelementsc2008', 100890737, 47415)
DEBUG:inflation:('hondaelementlx2008', 100890750, 47416)
DEBUG:inflation:('hondaelementlx2008', 100890751, 47416)
DEBUG:inflation:('hondaelementex2008', 100890752, 47417)
DEBUG:inflation:('hondaelementex2008', 100890753, 47417)
DEBUG:inflation:('hondaridgelinert2008', 100890754, 47354)
DEBUG:inflation:('hondaridgelinertx2008', 100890755, 47356)
DEBUG:inflation:('hondaridgelinerts2008', 100890756, 47355)
DEBUG:inflation:('hondaridgelinertl2008', 100890757, 47353)
DEBUG:inflation:('hondaridgelinertl2008', 100890758, 47353)
DEBUG:inflation:('volvoc70t52008', 100890946, 44456)
DEBUG:inflation:('hondapilotex2008', 100891072, 47360)
DEBUG:inflation:('hondapilotex-l2008', 100891096, 47363)
DEBUG:inflation:('hondapilotex-l2008', 100891097, 47363)
DEBUG:inflation:('hondapilotex-l2008', 100891098, 47363)
DEBUG:inflation:('hondapilotex2008', 100891100, 47360)
DEBUG:inflation:('hondapilotex-l2008', 100891109, 47363)
DEBUG:inflation:('hondapilotex-l2008', 100891110, 47363)
DEBUG:inflation:('hondapilotex-l2008', 100891111, 47363)
DEBUG:inflation:('dodgemagnumsxt2008', 100891296, 49595)
DEBUG:inflation:('dodgemagnumsxt2008', 100891341, 49595)
DEBUG:inflation:('volvos402.4i2008', 100891411, 44439)
DEBUG:inflation:('volvos40t52008', 100891412, 44438)
DEBUG:inflation:('volvos40t52008', 100891413, 44438)
DEBUG:inflation:('chevrolettahoels2008', 100891760, 49476)
DEBUG:inflation:('chevrolettahoels2008', 100891761, 49476)
DEBUG:inflation:('chevrolettahoelt2008', 100891762, 49477)
DEBUG:inflation:('chevrolettahoelt2008', 100891763, 49477)
DEBUG:inflation:('chrysler300lx2008', 100893062, 49571)
DEBUG:inflation:('chrysler300touring2008', 100893063, 49570)
DEBUG:inflation:('chrysler300limited2008', 100893137, 49569)
DEBUG:inflation:('chrysler300c2008', 100893138, 49572)
DEBUG:inflation:('chrysler300touring2008', 100893140, 49570)
DEBUG:inflation:('chrysler300limited2008', 100893141, 49569)
DEBUG:inflation:('chrysler300c2008', 100893142, 49572)
DEBUG:inflation:('fordexplorerxlt2008', 100893173, 49651)
DEBUG:inflation:('fordexplorerxlt2008', 100893174, 49651)
DEBUG:inflation:('fordexplorerxlt2008', 100893175, 49651)
DEBUG:inflation:('fordexplorerxlt2008', 100893176, 49651)
DEBUG:inflation:('fordexplorerlimited2008', 100893181, 49649)
DEBUG:inflation:('fordexplorerlimited2008', 100893182, 49649)
DEBUG:inflation:('fordexplorerlimited2008', 100893183, 49649)
DEBUG:inflation:('fordexplorerlimited2008', 100893184, 49649)
DEBUG:inflation:('fordmustanggt2008', 100893417, 48193)
DEBUG:inflation:('fordmustanggt2008', 100893418, 48193)
DEBUG:inflation:('gmcyukonsle2008', 100893954, 46311)
DEBUG:inflation:('gmcyukonsle2008', 100893955, 46311)
DEBUG:inflation:('gmcyukonsle2008', 100893956, 46311)
DEBUG:inflation:('gmcyukonsle2008', 100893957, 46311)
DEBUG:inflation:('gmcyukondenali2008', 100893958, 46312)
DEBUG:inflation:('dodgechargersxt2008', 100894272, 49609)
DEBUG:inflation:('dodgechargersxt2008', 100894276, 49609)
DEBUG:inflation:('volkswagenjettas2008', 100894384, 44424)
DEBUG:inflation:('volkswagenjettas2008', 100894386, 44424)
DEBUG:inflation:('volkswagenjettas2008', 100894387, 44424)
DEBUG:inflation:('volkswagenjettas2008', 100894388, 44424)
DEBUG:inflation:('volkswagenjettase2008', 100894389, 44425)
DEBUG:inflation:('volkswagenjettase2008', 100894390, 44425)
DEBUG:inflation:('volkswagenjettase2008', 100894391, 44425)
DEBUG:inflation:('volkswagenjettase2008', 100894392, 44425)
DEBUG:inflation:('volkswagenjettasel2008', 100894394, 44426)
DEBUG:inflation:('volkswagenjettasel2008', 100894395, 44426)
DEBUG:inflation:('volvos602.5t2008', 100894396, 44451)
DEBUG:inflation:('volvos602.5t2008', 100894397, 44451)
DEBUG:inflation:('volvos60t52008', 100894398, 44450)
DEBUG:inflation:('volvov502.4i2008', 100895739, 44437)
DEBUG:inflation:('volvov50t52008', 100895740, 44436)
DEBUG:inflation:('volvov50t52008', 100895741, 44436)
DEBUG:inflation:('volvoxc903.22008', 100896007, 44448)
DEBUG:inflation:('volvoxc90v82008', 100896008, 44447)
DEBUG:inflation:('volvoxc90v82008', 100896009, 44447)
DEBUG:inflation:('chrysleraspenlimited2008', 100899765, 49611)
DEBUG:inflation:('chrysleraspenlimited2008', 100899766, 49611)
DEBUG:inflation:('toyotacamryce2008', 100900018, 44417)
DEBUG:inflation:('toyotacamryce2008', 100900019, 44417)
DEBUG:inflation:('toyotacamryle2008', 100900020, 44414)
DEBUG:inflation:('toyotacamryle2008', 100900021, 44414)
DEBUG:inflation:('toyotacamryse2008', 100900022, 44413)
DEBUG:inflation:('toyotacamryse2008', 100900023, 44413)
DEBUG:inflation:('toyotacamryxle2008', 100900043, 44416)
DEBUG:inflation:('toyotacamryle2008', 100900044, 44414)
DEBUG:inflation:('toyotahighlandersport2008', 100900047, 44391)
DEBUG:inflation:('toyotahighlanderlimited2008', 100900050, 44389)
DEBUG:inflation:('toyotacamryse2008', 100900051, 44413)
DEBUG:inflation:('toyotacamryxle2008', 100900058, 44416)
DEBUG:inflation:('toyotahighlandersport2008', 100900061, 44391)
DEBUG:inflation:('toyotahighlanderlimited2008', 100900062, 44389)
DEBUG:inflation:('chevrolethhrls2008', 100900234, 49504)
DEBUG:inflation:('chevrolethhrlt2008', 100900235, 49505)
DEBUG:inflation:('fordfusions2008', 100900324, 49624)
DEBUG:inflation:('fordfusionse2008', 100900325, 49625)
DEBUG:inflation:('fordfusionse2008', 100900326, 49625)
DEBUG:inflation:('fordfusionse2008', 100900327, 49625)
DEBUG:inflation:('fordfusionsel2008', 100900359, 49626)
DEBUG:inflation:('fordfusionsel2008', 100900360, 49626)
DEBUG:inflation:('fordfusionsel2008', 100900361, 49626)
DEBUG:inflation:('buicklacrossecx2008', 100900791, 49467)
DEBUG:inflation:('buicklacrossecxl2008', 100900792, 49468)
DEBUG:inflation:('buicklacrossecxs2008', 100900793, 49469)
DEBUG:inflation:('buicklacrossesuper2008', 100900863, 49470)
DEBUG:inflation:('chevroletavalanchels2008', 100902225, 49535)
DEBUG:inflation:('chevroletavalanchels2008', 100902226, 49535)
DEBUG:inflation:('chevroletavalanchelt2008', 100902227, 49536)
DEBUG:inflation:('chevroletavalanchelt2008', 100902228, 49536)
DEBUG:inflation:('dodgedurangosxt2008', 100902297, 49614)
DEBUG:inflation:('dodgedurangoslt2008', 100902298, 49613)
DEBUG:inflation:('dodgenitrosxt2008', 100902390, 49592)
DEBUG:inflation:('dodgenitroslt2008', 100902391, 49591)
DEBUG:inflation:('dodgenitrosxt2008', 100902392, 49592)
DEBUG:inflation:('dodgenitroslt2008', 100902393, 49591)
DEBUG:inflation:('dodgedurangoadventurer2008', 100902454, 49615)
DEBUG:inflation:('dodgedurangolimited2008', 100902455, 49612)
DEBUG:inflation:('dodgedurangosxt2008', 100902456, 49614)
DEBUG:inflation:('dodgedurangoslt2008', 100902457, 49613)
DEBUG:inflation:('dodgedurangoadventurer2008', 100902458, 49615)
DEBUG:inflation:('dodgedurangolimited2008', 100902459, 49612)
DEBUG:inflation:('chryslerpacificalx2008', 100902460, 49566)
DEBUG:inflation:('chryslerpacificatouring2008', 100902461, 49565)
DEBUG:inflation:('chryslerpacificalimited2008', 100902462, 49564)
DEBUG:inflation:('chryslerpacificalx2008', 100902463, 49566)
DEBUG:inflation:('chryslerpacificatouring2008', 100902464, 49565)
DEBUG:inflation:('chryslerpacificalimited2008', 100902465, 49564)
DEBUG:inflation:('gmcenvoysle2008', 100902682, 47572)
DEBUG:inflation:('gmcenvoysle2008', 100902683, 47572)
DEBUG:inflation:('gmcenvoyslt2008', 100902684, 47571)
DEBUG:inflation:('gmcenvoyslt2008', 100902685, 47571)
DEBUG:inflation:('gmcenvoydenali2008', 100902686, 47573)
DEBUG:inflation:('gmcenvoydenali2008', 100902687, 47573)
DEBUG:inflation:('acuratltype-s2008', 100902911, 49403)
DEBUG:inflation:('acuratltype-s2008', 100902912, 49403)
DEBUG:inflation:('acuratltype-s2008', 100902913, 49403)
DEBUG:inflation:('acuratltype-s2008', 100902914, 49403)
DEBUG:inflation:('mazda3i2008', 100902940, 43498)
DEBUG:inflation:('mazda3i2008', 100902941, 43498)
DEBUG:inflation:('mazda3i2008', 100902946, 43498)
DEBUG:inflation:('mazda3i2008', 100902947, 43498)
DEBUG:inflation:('mazda3s2008', 100902948, 43497)
DEBUG:inflation:('mazda3s2008', 100902949, 43497)
DEBUG:inflation:('mazda3s2008', 100902951, 43497)
DEBUG:inflation:('mazda3s2008', 100902952, 43497)
DEBUG:inflation:('mazda3s2008', 100902955, 43497)
DEBUG:inflation:('mazda3s2008', 100902956, 43497)
DEBUG:inflation:('mazdacx-7sport2008', 100903046, 43472)
DEBUG:inflation:('mazdacx-7touring2008', 100903047, 43471)
DEBUG:inflation:('mazdacx-7sport2008', 100903090, 43472)
DEBUG:inflation:('mazdacx-7touring2008', 100903091, 43471)
DEBUG:inflation:('fordf-150xl2008', 100903333, 49642)
DEBUG:inflation:('fordf-150xl2008', 100903335, 49642)
DEBUG:inflation:('fordf-150xl2008', 100903336, 49642)
DEBUG:inflation:('fordf-150xl2008', 100903337, 49642)
DEBUG:inflation:('fordf-150stx2008', 100903338, 49641)
DEBUG:inflation:('fordf-150stx2008', 100903341, 49641)
DEBUG:inflation:('fordf-150stx2008', 100903342, 49641)
DEBUG:inflation:('fordf-150stx2008', 100903343, 49641)
DEBUG:inflation:('fordf-150xlt2008', 100903344, 49643)
DEBUG:inflation:('fordf-150xlt2008', 100903345, 49643)
DEBUG:inflation:('fordf-150xlt2008', 100903354, 49643)
DEBUG:inflation:('fordf-150xlt2008', 100903357, 49643)
DEBUG:inflation:('fordf-150xlt2008', 100903361, 49643)
DEBUG:inflation:('fordf-150xlt2008', 100903362, 49643)
DEBUG:inflation:('fordf-150fx22008', 100903363, 49648)
DEBUG:inflation:('fordf-150fx22008', 100903364, 49648)
DEBUG:inflation:('fordf-150fx22008', 100903365, 49648)
DEBUG:inflation:('fordf-150fx42008', 100903371, 49647)
DEBUG:inflation:('fordf-150fx42008', 100903372, 49647)
DEBUG:inflation:('subaruimpreza2.5i2008', 100903494, 42926)
DEBUG:inflation:('subaruimpreza2.5i2008', 100903495, 42926)
DEBUG:inflation:('subaruimpreza2.5i2008', 100903496, 42926)
DEBUG:inflation:('subaruimpreza2.5i2008', 100903497, 42926)
DEBUG:inflation:('subaruimpreza2.5i2008', 100903498, 42926)
DEBUG:inflation:('subaruimpreza2.5i2008', 100903499, 42926)
DEBUG:inflation:('subaruimprezawrx2008', 100903500, 42925)
DEBUG:inflation:('subaruimprezawrx2008', 100903504, 42925)
DEBUG:inflation:('subaruimprezawrx2008', 100903505, 42925)
DEBUG:inflation:('subaruimprezawrx2008', 100903521, 42925)
DEBUG:inflation:('volkswagenrabbits2008', 100903791, 44418)
DEBUG:inflation:('volkswagenrabbits2008', 100903792, 44418)
DEBUG:inflation:('volkswagenrabbits2008', 100903793, 44418)
DEBUG:inflation:('volkswagenrabbits2008', 100903794, 44418)
DEBUG:inflation:('volkswagenrabbits2008', 100903795, 44418)
DEBUG:inflation:('volkswagenrabbits2008', 100903796, 44418)
DEBUG:inflation:('volkswagenrabbits2008', 100903797, 44418)
DEBUG:inflation:('volkswagenrabbits2008', 100903798, 44418)
DEBUG:inflation:('jeepwranglerx2008', 100905378, 45524)
DEBUG:inflation:('jeepwranglersahara2008', 100905379, 45525)
